

--------------------[Phase #3 - COMMIT]--------------------

-- phase_3_commit: session ID:1, season ID: 132...

Importing data @ 16-02-2015 13:05.
Committing data_import_session ID:1, season ID: 132...
Committed Swimmer, id: 5097.
Committed Swimmer, id: 5098.
Committed Swimmer, id: 5099.
Committed Swimmer, id: 5100.
Committed Swimmer, id: 5101.
Committed Swimmer, id: 5102.
Committed Swimmer, id: 5103.
Committed Swimmer, id: 5104.
Committed Swimmer, id: 5105.
Committed Swimmer, id: 5106.
Committed Swimmer, id: 5107.
Committed Swimmer, id: 5108.
Committed Swimmer, id: 5109.
Committed Swimmer, id: 5110.
Committed Swimmer, id: 5111.
Committed Swimmer, id: 5112.
Committed Swimmer, id: 5113.
Committed Swimmer, id: 5114.
Committed Swimmer, id: 5115.
Committed Swimmer, id: 5116.
Committed Swimmer, id: 5117.
Committed Swimmer, id: 5118.
Committed Swimmer, id: 5119.
Committed Swimmer, id: 5120.
Committed Swimmer, id: 5121.
Committed Swimmer, id: 5122.
Committed Swimmer, id: 5123.
Committed Swimmer, id: 5124.
Committed Swimmer, id: 5125.
Committed Swimmer, id: 5126.
Committed Swimmer, id: 5127.
Committed Swimmer, id: 5128.
Committed Swimmer, id: 5129.
Committed Swimmer, id: 5130.
Committed Swimmer, id: 5131.
Committed Swimmer, id: 5132.
Committed Swimmer, id: 5133.
Committed Swimmer, id: 5134.
Committed Swimmer, id: 5135.
Committed Swimmer, id: 5136.
Committed Swimmer, id: 5137.
Committed Swimmer, id: 5138.
Committed Swimmer, id: 5139.
Committed Swimmer, id: 5140.
Committed Swimmer, id: 5141.
Committed Swimmer, id: 5142.
Committed Swimmer, id: 5143.
Committed Swimmer, id: 5144.
Committed Swimmer, id: 5145.
Committed Swimmer, id: 5146.
Committed Swimmer, id: 5147.
Committed Swimmer, id: 5148.
Committed Swimmer, id: 5149.
Committed Swimmer, id: 5150.
Committed Swimmer, id: 5151.
Committed Swimmer, id: 5152.
Committed Swimmer, id: 5153.
Committed Swimmer, id: 5154.
Committed Swimmer, id: 5155.
Committed Swimmer, id: 5156.
Committed Swimmer, id: 5157.
Committed Swimmer, id: 5158.
Committed Swimmer, id: 5159.
Committed Swimmer, id: 5160.
Committed Swimmer, id: 5161.
Committed Swimmer, id: 5162.
Committed Swimmer, id: 5163.
Committed Swimmer, id: 5164.
Committed Swimmer, id: 5165.
Committed Swimmer, id: 5166.
Committed Swimmer, id: 5167.
Committed Swimmer, id: 5168.
Committed Swimmer, id: 5169.
Committed Swimmer, id: 5170.
Committed Swimmer, id: 5171.
Committed Swimmer, id: 5172.
Committed Swimmer, id: 5173.
Committed Swimmer, id: 5174.
Committed Swimmer, id: 5175.
Committed Swimmer, id: 5176.
Committed Swimmer, id: 5177.
Committed Swimmer, id: 5178.
Committed Swimmer, id: 5179.
Committed Swimmer, id: 5180.
Committed Swimmer, id: 5181.
Committed Swimmer, id: 5182.
Committed Swimmer, id: 5183.
Committed Swimmer, id: 5184.
Committed Swimmer, id: 5185.
Committed Swimmer, id: 5186.
Committed Swimmer, id: 5187.
Committed Swimmer, id: 5188.
Committed Swimmer, id: 5189.
Committed Swimmer, id: 5190.
Committed Swimmer, id: 5191.
Committed Swimmer, id: 5192.
Committed Swimmer, id: 5193.
Committed Swimmer, id: 5194.
Committed Swimmer, id: 5195.
Committed Swimmer, id: 5196.
Committed Swimmer, id: 5197.
Committed Swimmer, id: 5198.
Committed Swimmer, id: 5199.
Committed Swimmer, id: 5200.
Committed Swimmer, id: 5201.
Committed Swimmer, id: 5202.
Committed Swimmer, id: 5203.
Committed Swimmer, id: 5204.
Committed Swimmer, id: 5205.
Committed Swimmer, id: 5206.
Committed Swimmer, id: 5207.
Committed Swimmer, id: 5208.
Committed Swimmer, id: 5209.
Committed Swimmer, id: 5210.
Committed Swimmer, id: 5211.
Committed Swimmer, id: 5212.
Committed Swimmer, id: 5213.
Committed Swimmer, id: 5214.
Committed Swimmer, id: 5215.
Committed Swimmer, id: 5216.
Committed Swimmer, id: 5217.
Committed Swimmer, id: 5218.
Committed Swimmer, id: 5219.
Committed Swimmer, id: 5220.
Committed Swimmer, id: 5221.
Committed Swimmer, id: 5222.
Committed Swimmer, id: 5223.
Committed Swimmer, id: 5224.
Committed Swimmer, id: 5225.
Committed Swimmer, id: 5226.
Committed Swimmer, id: 5227.
Committed Swimmer, id: 5228.
Committed Swimmer, id: 5229.
Committed Swimmer, id: 5230.
Committed Swimmer, id: 5231.
Committed Swimmer, id: 5232.
Committed Swimmer, id: 5233.
Committed Swimmer, id: 5234.
Committed Swimmer, id: 5235.
Committed Swimmer, id: 5236.
Committed Swimmer, id: 5237.
Committed Swimmer, id: 5238.
Committed Swimmer, id: 5239.
Committed Swimmer, id: 5240.
Committed Swimmer, id: 5241.
Committed Swimmer, id: 5242.
Committed Swimmer, id: 5243.
Committed Swimmer, id: 5244.
Committed Swimmer, id: 5245.
Committed Swimmer, id: 5246.
Committed Swimmer, id: 5247.
Committed Swimmer, id: 5248.
Committed Swimmer, id: 5249.
Committed Swimmer, id: 5250.
Committed Swimmer, id: 5251.
Committed Swimmer, id: 5252.
Committed Swimmer, id: 5253.
Committed Swimmer, id: 5254.
Committed Swimmer, id: 5255.
Committed Swimmer, id: 5256.
Committed Swimmer, id: 5257.
Committed Swimmer, id: 5258.
Committed Swimmer, id: 5259.
